"","Robos_vivienda","Robos_personas","distancia_estacion_policia"
"16001",156,1609,313.818320042487
"16002",156,1609,1597.08703174048
"16003",156,1609,741.603082600467
"16004",156,1609,1597.08703174048
"16005",105,1440,1025.51437060824
"16006",156,1609,745.822610289307
"16007",156,1609,1078.40376315631
"16008",156,1609,509.928582219555
"16009",156,1609,824.420663122915
"16010",156,1609,1040.29324529506
"16011",156,1609,1108.90854445549
"16012",156,1609,626.643419637547
"16013",156,1609,803.1057052691
"16014",88,1055,185.276420499282
"16015",105,1440,744.039943210156
"16016",239,2612,1177.78587304723
"16017",239,2612,359.211691317018
"16018",233,2337,238.660441113475
"16019",233,2337,531.241568328589
"16020",233,2337,514.550995976759
"16021",105,1440,568.11623996962
"16022",105,1440,325.624036737658
"16023",233,2337,752.117541139373
"16024",156,1609,918.175735828692
"16025",156,1609,1132.86989386609
"16026",156,1609,754.363743640167
"16027",156,1609,1230.45811200896
"16028",156,1609,373.195541220396
"16029",156,1609,751.437588073243
"16030",156,1609,821.154915383516
"16031",239,2612,344.148687051968
"16032",156,1609,262.355151813205
"16033",156,1609,749.645761445695
"16034",156,1609,1004.85977197316
"16035",156,1609,931.312325511418
"16036",156,1609,307.565866139849
"16037",156,1609,1597.2526128865
"16038",156,1609,904.263512542846
"16039",233,2337,825.693965602687
"16040",156,1609,934.838644224003
"16041",233,2337,738.939189402076
"16042",156,1609,797.220772961871
"16043",156,1609,917.737351456792
"16044",273,2652,1066.65674867884
"16045",233,2337,720.322558913981
"16046",105,1440,752.941634715866
"16047",156,1609,689.483742647531
"16048",156,1609,902.975369293398
"16049",156,1609,1675.7589292164
"16050",156,1609,1227.8100935793
"16051",156,1609,313.43764780164
"16052",156,1609,632.857099808559
"16053",156,1609,918.175735828692
"16054",156,1609,262.355151813205
"16055",156,1609,1179.59460635083
"16056",156,1609,580.644800443152
"16057",233,2337,547.108938831848
"16058",156,1609,675.232026798626
"16059",156,1609,294.599183671811
"16060",156,1609,555.060840108118
"16061",156,1609,627.38814638165
"16062",156,1609,1434.61123450008
"16063",156,1609,795.124249373014
"16064",156,1609,872.640534951183
"16065",156,1609,1245.56077880095
"16066",156,1609,860.842775494285
"16067",156,1609,1220.12014532561
"16068",156,1609,522.951552675894
"16069",156,1609,339.18725271238
"16070",156,1609,808.50410377872
"16071",156,1609,906.172202740977
"16072",156,1609,1076.82482013014
"16073",156,1609,1033.54509861752
"16074",156,1609,301.427079926525
"16075",156,1609,1137.19604487986
"16076",156,1609,920.155128546304
"16077",156,1609,860.306825648298
"16078",21,1094,267.095634870611
"16079",53,926,824.582158066685
"16080",53,926,153.998261405284
"16081",156,1609,974.033888059948
"16082",156,1609,1136.07158179545
"16083",105,1440,643.140365807273
"16084",156,1609,997.328034414279
"16085",156,1609,974.033888059948
"16086",156,1609,997.328034414279
"16087",156,1609,1085.53828454383
"16088",156,1609,1160.41508737498
"16089",156,1609,689.121086524171
"16090",156,1609,954.908848356824
"16091",156,1609,66.3993237980363
"16092",156,1609,669.031242129894
"16093",156,1609,800.064002547019
"16094",156,1609,462.716458269702
"16095",156,1609,474.827514644279
"16096",156,1609,474.827514644279
"16097",156,1609,462.716458269702
"16098",156,1609,1213.89841304679
"16099",156,1609,398.314535737915
"16100",156,1609,515.78122559335
"16101",53,926,245.000896898349
"16102",156,1609,1319.30787159388
"16103",156,1609,462.716458269702
"16104",156,1609,462.716458269702
"16105",156,1609,462.716458269702
"16106",156,1609,462.716458269702
"16107",156,1609,462.716458269702
"16108",156,1609,560.05966696427
"16109",156,1609,1152.1313107112
"16110",156,1609,952.98367107025
"16111",156,1609,952.98367107025
"16112",156,1609,690.935577111297
"16113",156,1609,528.303853611342
"16114",156,1609,780.436430026426
"16115",156,1609,614.958938989363
"16116",233,2337,561.276563948659
"16117",156,1609,948.43164220234
"16118",156,1609,1198.12725085296
"16119",156,1609,1477.23695577449
"16120",156,1609,625.071091808177
"16121",156,1609,847.157301903881
"16122",156,1609,1220.34407894095
"16123",239,2612,463.337387521747
"16124",233,2337,772.053612356387
"16125",233,2337,443.468261522821
"16126",233,2337,846.183001000934
"16127",233,2337,716.950427139922
"16128",156,1609,892.896664556431
"16129",156,1609,985.244386039815
"16130",273,2652,822.163070235049
"16131",156,1609,1357.59149740579
"16132",156,1609,1179.59028177701
"16133",156,1609,872.227326779505
"16134",64,1433,273.306799165765
"16135",156,1609,664.458812553716
"16136",156,1609,825.442278050238
"16137",156,1609,806.78065647661
"16138",156,1609,1306.99953020041
"16139",156,1609,860.306825648298
"16140",156,1609,691.336077736959
"16141",156,1609,1242.87053157766
"16142",156,1609,697.792110828359
"16143",57,985,375.667305469567
"16144",21,1094,267.095634870611
"16145",88,1055,288.839099379464
"16146",239,2612,358.404878934272
"16147",105,1440,874.319646116285
"16148",105,1440,186.529428368729
"16149",233,2337,485.294936573898
"16150",273,2652,675.639921326476
"16151",156,1609,1257.3906300059
"16152",156,1609,1332.03855527172
"16153",105,1440,183.254927015582
"16154",239,2612,932.090603482861
"16155",156,1609,967.429435067389
"16156",156,1609,434.594686513298
"16157",156,1609,1001.207183405
"16158",105,1440,231.729993672681
"16159",53,926,126.587491408341
"16160",239,2612,933.66313900542
"16161",239,2612,209.8137913178
"16162",101,1202,864.240338072224
"16163",273,2652,10.3264902680996
"16164",239,2612,436.630638625544
"16165",233,2337,631.776429880837
"16166",156,1609,1621.29292921364
"16167",156,1609,1176.84761953372
"16168",156,1609,1523.05398498568
"16169",156,1609,905.428854731721
"16170",105,1440,772.972154431912
"16171",156,1609,123.762408516345
"16172",156,1609,262.456077296577
"16173",156,1609,273.379736366453
"16174",156,1609,433.315683939365
"16175",156,1609,270.171825381292
"16176",64,1433,546.668465608141
"16177",64,1433,615.907178028389
"16178",105,1440,234.67046321033
"16179",233,2337,628.954124771587
"16180",233,2337,322.100261653342
"16181",233,2337,547.108938831848
"16182",8,201,296.713594580625
"16183",239,2612,876.582987072706
"16184",273,2652,10.3264902680996
"16185",239,2612,864.914629223785
"16186",273,2652,686.489892102964
"16187",273,2652,484.85373978755
"16188",156,1609,1400.45991786198
"16189",156,1609,282.448821300263
"16190",53,926,44.3771704201454
"16191",239,2612,851.899218574939
"16192",156,1609,625.071091808177
"16193",53,926,44.3771704201454
"16194",239,2612,876.582987072706
"16195",156,1609,1065.97736641164
"16196",156,1609,905.428854731721
"16197",156,1609,282.448821300263
"16198",156,1609,797.138344100443
"16199",156,1609,750.10575284737
"16200",57,985,320.062304059031
"16201",233,2337,691.083374423022
"16202",105,1440,88.2361682332218
"16203",156,1609,814.929619513203
"16204",156,1609,905.428854731721
"16205",273,2652,722.415095570135
"16206",233,2337,586.612934617439
"16207",156,1609,449.374183639653
"16208",156,1609,1412.81673767257
"16209",156,1609,767.138430693236
"16210",156,1609,857.548144131818
"16211",21,1094,334.226463833957
"16212",156,1609,1387.51287537309
"16213",156,1609,946.042994944135
"16214",21,1094,334.226463833957
"16215",156,1609,499.052079002545
"16216",21,1094,334.226463833957
"16217",156,1609,1068.067394609
"16218",233,2337,675.817100893133
"16219",156,1609,767.138430693236
"16220",21,1094,334.226463833957
"16221",156,1609,626.423535033124
"16222",156,1609,625.555340391717
"16223",156,1609,1329.76664312881
"16224",101,1202,482.819607927973
"16225",233,2337,341.914458511757
"16226",156,1609,606.317492479249
"16227",156,1609,1041.61037911984
"16228",156,1609,1369.04140414048
"16229",156,1609,414.640496767176
"16230",156,1609,434.594686513298
"16231",156,1609,606.317492479249
"16232",156,1609,778.284013491271
"16233",233,2337,1092.69670139164
"16234",156,1609,150.34635160071
"16235",233,2337,595.747653533104
"16236",64,1433,272.676133527367
"16237",8,201,419.295573283432
"16238",273,2652,449.062426093491
"16239",273,2652,97.2930821111549
"16240",156,1609,1387.23825074064
"16241",64,1433,272.676133527367
"16242",105,1440,451.009524911534
"16243",233,2337,834.021772960849
"16244",156,1609,503.876912741653
"16245",156,1609,1651.29307951095
"16246",156,1609,1329.76664312881
"16247",156,1609,196.905378510839
"16248",156,1609,363.454208893566
"16249",156,1609,1243.69088385555
"16250",88,1055,288.645982986157
"16251",239,2612,190.539567370747
"16252",233,2337,405.925732113938
"16253",156,1609,977.402349129425
"16254",156,1609,1195.78817549754
"16255",156,1609,731.333697406366
"16256",156,1609,1059.49720654822
"16257",156,1609,1010.66252044253
"16258",156,1609,565.287915104543
"16259",156,1609,443.384215553942
"16260",156,1609,246.466964945663
"16261",156,1609,989.924636563596
"16262",156,1609,659.357134604802
"16263",156,1609,1652.41849697318
"16264",156,1609,123.762408516345
"16265",156,1609,979.426641510969
"16266",156,1609,1504.58562334826
"16267",156,1609,161.92145381232
"16268",156,1609,515.230006259113
"16269",156,1609,1032.24183658897
"16270",156,1609,937.144646867463
"16271",156,1609,1100.42019512198
"16272",156,1609,890.759297041865
"16273",156,1609,1179.94227563109
"16274",101,1202,370.623272176084
"16275",88,1055,795.043759245553
"16276",88,1055,285.922660261998
"16277",88,1055,169.07125641501
"16278",88,1055,145.617925116648
"16279",88,1055,697.596177876851
"16280",88,1055,496.851233707288
"16281",88,1055,457.048609868808
"16282",53,926,395.58273619874
"16283",239,2612,145.0808120702
"16284",105,1440,368.345415780388
"16285",105,1440,193.763844639864
"16286",105,1440,578.384611875829
"16287",233,2337,907.248830686048
"16288",233,2337,1393.13306085273
"16289",233,2337,1055.58997845256
"16290",233,2337,557.514113759015
"16291",233,2337,1078.39097871335
"16292",233,2337,595.425629670908
"16293",233,2337,122.020386915189
"16294",233,2337,245.244910318177
"16295",101,1202,91.4780331294425
"16296",21,1094,451.193719517144
"16297",88,1055,342.722505603478
"16298",156,1609,441.234997186411
"16299",233,2337,846.183001000934
"16300",156,1609,633.762551521424
"16301",156,1609,1692.20987726309
"16302",156,1609,659.357134604802
"16303",21,1094,411.488874400761
"16304",64,1433,241.288827367926
"16305",233,2337,435.80678835883
"16306",156,1609,460.757686650773
"16307",156,1609,520.211790110766
"16308",156,1609,123.762408516345
"16309",105,1440,603.903510485836
"16310",156,1609,1082.5787499233
"16311",156,1609,560.05966696427
"16312",156,1609,750.10575284737
"16313",156,1609,1297.71645071562
"16314",156,1609,778.284013491271
"16315",156,1609,691.336077736959
"16316",57,985,325.35054056177
"16317",53,926,686.641150238505
"16318",273,2652,97.2930821111549
"16319",239,2612,453.701822367743
"16320",156,1609,1100.50600270217
"16321",156,1609,628.363004023391
"16322",156,1609,280.105141608877
"16323",233,2337,547.108938831848
"16324",233,2337,342.953542518305
"16325",233,2337,271.435705970179
"16326",233,2337,1389.52694286129
"16327",233,2337,706.406143268182
"16328",233,2337,97.5410854299692
"16329",233,2337,866.526491555393
"16330",233,2337,1078.39097871335
"16331",233,2337,542.325567338254
"16332",233,2337,121.390991400976
"16333",233,2337,759.684219353377
"16334",233,2337,63.5553186015178
"16335",233,2337,417.748434982741
"16336",233,2337,680.698314407311
"16337",233,2337,485.908917642703
"16338",233,2337,706.406143268182
"16339",233,2337,1069.18700609086
"16340",233,2337,1384.37040390622
"16341",233,2337,405.925732113938
"16342",273,2652,1133.70855276956
"16343",239,2612,647.87842983253
"16344",156,1609,560.083614515059
"16345",156,1609,892.612171400265
"16346",156,1609,814.120721759365
"16347",156,1609,1319.30787159388
"16348",156,1609,1091.00403255593
"16349",156,1609,398.314535737915
"16350",156,1609,1113.96107426893
"16351",156,1609,742.566034871121
"16352",156,1609,1033.70490196696
"16353",156,1609,252.582259019323
"16354",156,1609,778.284013491271
"16355",156,1609,860.306825648298
"16356",156,1609,1319.30787159388
"16357",156,1609,1088.82672340791
"16358",156,1609,1298.83786275737
"16359",156,1609,438.24407838447
"16360",156,1609,520.211790110766
"16361",156,1609,639.42612189472
"16362",156,1609,601.377098970233
"16363",156,1609,123.762408516345
"16364",156,1609,414.640496767176
"16365",156,1609,550.08435911969
"16366",156,1609,1010.08437319741
"16367",156,1609,1081.36422048863
"16368",156,1609,1110.58038261823
"16369",156,1609,564.51377593889
"16370",156,1609,1041.61037911984
"16371",156,1609,658.04162314385
"16372",156,1609,1191.24161064136
"16373",156,1609,742.566034871121
"16374",156,1609,1305.43098405525
"16375",156,1609,1077.83877823977
"16376",156,1609,311.601016097456
"16377",156,1609,420.969444210694
"16378",156,1609,1057.61735425452
"16379",156,1609,807.068502883905
"16380",156,1609,1437.36124905261
"16381",156,1609,443.699529224832
"16382",156,1609,1047.25329751628
"16383",156,1609,422.795311373506
"16384",156,1609,1175.29547563091
"16385",156,1609,471.731658374744
"16386",156,1609,632.857099808559
"16387",156,1609,627.38814638165
"16388",156,1609,1046.4414315619
"16389",156,1609,835.170434265803
"16390",156,1609,1302.59997480731
"16391",156,1609,918.175735828692
"16392",156,1609,1258.53405598349
"16393",105,1440,774.861407564678
"16394",105,1440,730.064705704325
"16395",88,1055,697.154181196702
"16396",53,926,466.182255375469
"16397",53,926,462.620790831733
"16398",53,926,425.15456415068
"16399",156,1609,1340.12662011351
"16400",156,1609,848.311473408453
"16401",156,1609,584.453382107617
"16402",53,926,563.33212307984
"16403",233,2337,727.94640087117
"16404",156,1609,737.267709495164
"16405",156,1609,1509.05864542116
"16406",156,1609,481.506026540135
"16407",156,1609,1398.50545762187
"16408",239,2612,673.411927107661
"16409",156,1609,1464.00144063828
"16410",156,1609,1306.92243988417
"16411",156,1609,682.265110924288
"16412",156,1609,1510.74928126264
"16413",273,2652,889.544962637061
"16414",156,1609,1054.55632977679
"16415",156,1609,617.087172654666
"16416",156,1609,1055.17613153918
"16417",156,1609,1398.50545762187
"16418",156,1609,1054.55632977679
"16419",156,1609,846.862481430656
"16420",156,1609,273.379736366453
"16421",156,1609,721.549430400728
"16422",156,1609,550.08435911969
"16423",156,1609,670.892870679557
"16424",156,1609,1399.58164156228
"16425",156,1609,658.04162314385
"16426",156,1609,1106.55275773512
"16427",53,926,381.081214508115
"16428",239,2612,1028.27368497369
"16429",233,2337,63.5553186015178
"16430",233,2337,547.161706789768
"16431",233,2337,470.162066012743
"16432",273,2652,666.939382591508
"16433",92,875,169.07672435519
"16434",41,543,266.153038044026
"16435",41,543,323.909265768188
"16436",92,875,419.729140926367
"16437",41,543,422.676789297147
"16438",42,524,340.616186912195
"16439",71,773,775.713713965011
"16440",105,1124,902.412671563975
"16441",92,875,169.07672435519
"16442",92,875,507.040072825244
"16443",105,1124,695.173781805581
"16444",92,875,507.040072825244
"16445",41,543,585.936780384313
"16446",92,875,958.3161792205
"16447",41,543,323.909265768188
"16448",92,875,169.07672435519
"16449",92,875,419.729140926367
"16450",41,543,422.676789297147
"16451",42,524,285.136338444019
"16452",92,875,305.665075961877
"16453",41,543,792.919259626106
"16454",156,1609,472.9962274776
"16455",156,1609,905.428854731721
"16456",156,1609,1100.50600270217
"16457",156,1609,1089.93234801943
"16458",156,1609,282.448821300263
"16459",156,1609,244.293114535859
"16460",156,1609,1068.8177621195
"16461",156,1609,1031.34574371938
"16462",156,1609,337.525181353776
"16463",156,1609,1071.06198259781
"16464",156,1609,860.306825648298
"16465",156,1609,1010.54267090884
"16466",156,1609,996.923590869318
"16467",156,1609,411.618178717108
"16468",156,1609,1082.5787499233
"16469",156,1609,1010.54267090884
"16470",156,1609,1477.23695577449
"16471",156,1609,659.731273385101
"16472",156,1609,402.881633325818
"16473",57,985,270.191137658415
"16474",101,1202,726.320828927015
"16475",101,1202,507.39769018543
"16476",57,985,301.077258161602
"16477",21,1094,158.262225451027
"16478",101,1202,679.392281772163
"16479",101,1202,171.849495473329
"16480",8,201,538.936709313779
"16481",88,1055,274.604624518183
"16482",88,1055,1011.68125347609
"16483",239,2612,431.095634263382
"16484",105,1440,500.071731569906
"16485",239,2612,681.989349459489
"16486",105,1440,724.538247275044
"16487",105,1440,856.370040357156
"16488",239,2612,876.582987072706
"16489",239,2612,876.582987072706
"16490",239,2612,876.582987072706
"16491",239,2612,945.515099570009
"16492",239,2612,557.067279503723
"16493",233,2337,680.698314407311
"16494",233,2337,648.08264759258
"16495",273,2652,449.062426093491
"16496",273,2652,758.583107293261
"16497",273,2652,1264.60214230865
"16498",233,2337,1299.42826001527
"16499",156,1609,1169.17661607484
"16500",156,1609,241.089374913131
"16501",156,1609,524.604834748897
"16502",156,1609,1009.98855187634
"16503",156,1609,216.412389250741
"16504",156,1609,715.138351908348
"16505",57,985,576.985778535413
"16506",156,1609,560.05966696427
"16507",156,1609,353.200091482142
"16508",156,1609,778.284013491271
"16509",156,1609,353.200091482142
"16510",156,1609,1068.77694438976
"16511",156,1609,588.266900859907
"16512",156,1609,63.2582814659628
"16513",53,926,381.081214508115
"16514",105,1440,538.473195987436
"16515",156,1609,434.620183143027
"16516",156,1609,1297.71645071562
"16517",156,1609,614.958938989363
"16518",233,2337,852.921057304813
"16519",273,2652,997.007721115433
"16520",273,2652,997.007721115433
"16521",273,2652,997.007721115433
"16522",156,1609,392.82321248613
"16523",156,1609,1059.29854669093
"16524",156,1609,951.581332005087
"16525",156,1609,694.083826082231
"16526",101,1202,1115.85099120792
"16527",88,1055,570.29102214777
"16528",105,1440,626.394552628904
"16529",88,1055,717.81180357184
"16530",105,1440,495.159708098877
"16531",233,2337,1313.02980564042
"16532",233,2337,397.012443380451
"16533",105,1124,861.995888646458
"16534",156,1609,1543.22755675164
"16535",156,1609,1352.32328434035
"16536",156,1609,695.535620850255
"16537",156,1609,1405.19584793609
"16538",156,1609,695.535620850255
"16539",156,1609,1639.93373278195
"16540",156,1609,867.467051864739
"16541",156,1609,689.121086524171
"16542",156,1609,933.147948995562
"16543",156,1609,497.212682238317
"16544",156,1609,887.211687526233
"16545",156,1609,713.744267614567
"16546",156,1609,1530.19171592858
"16547",156,1609,398.314535737915
"16548",156,1609,431.238022952065
"16549",156,1609,876.471720219031
"16550",156,1609,892.604810712874
"16551",156,1609,492.470635820482
"16552",156,1609,951.68447218319
"16553",156,1609,415.342544044328
"16554",156,1609,618.442984128784
"16555",156,1609,1057.61735425452
"16556",88,1055,290.868292751813
"16557",88,1055,454.129744418456
"16558",88,1055,313.124566896997
"16559",239,2612,659.921820750799
"16560",239,2612,875.726528126471
"16561",105,1440,481.595771689632
"16562",105,1440,446.264286903249
"16563",233,2337,1371.28270559811
"16564",233,2337,1334.16770390598
"16565",233,2337,488.064115192907
"16566",233,2337,880.128932438635
"16567",233,2337,783.086525399653
"16568",105,1440,975.083735153977
"16569",101,1202,592.265180150793
"16570",273,2652,928.470817179118
"16571",156,1609,1250.6676012768
"16572",156,1609,281.538794988766
"16573",156,1609,938.590067918118
"16574",156,1609,84.2284753432976
"16575",156,1609,769.126404427279
"16576",156,1609,938.590067918118
"16577",156,1609,689.121086524171
"16578",156,1609,1404.95737622392
"16579",156,1609,1323.39735048613
"16580",88,1055,1132.09137633199
"16581",156,1609,658.450832886737
"16582",156,1609,895.952446765469
"16583",156,1609,713.812660708825
"16584",21,1094,251.149129180447
"16585",239,2612,720.50781480738
"16586",156,1609,319.478742017335
"16587",156,1609,1476.95886416592
"16588",156,1609,204.514228502123
"16589",105,1440,230.225250358223
"16590",88,1055,327.054659584409
"16591",156,1609,872.621499163549
"16592",156,1609,853.006360841562
"16593",105,1440,103.738315346927
"16594",156,1609,399.883980974926
"16595",88,1055,955.674072842862
"16596",239,2612,667.994296769351
"16597",53,926,420.473807275302
"16598",273,2652,1227.05140406645
"16599",239,2612,168.777293033696
"16600",239,2612,538.485139375832
"16601",88,1055,97.9008858637232
"16602",156,1609,1368.94276793688
"16603",156,1609,1010.54267090884
"16604",156,1609,744.059523195668
"16605",156,1609,219.981521140936
"16606",156,1609,1166.57288083345
"16607",156,1609,422.795311373506
"16608",233,2337,1621.29259238481
"16609",239,2612,80.2462029267404
"16610",156,1609,295.480712268768
"16611",88,1055,402.516395597672
"16612",156,1609,523.617254601505
"16613",156,1609,965.466711423553
"16614",156,1609,965.466711423553
"16615",156,1609,210.50497036347
"16616",156,1609,123.762408516345
"16617",156,1609,785.882233018574
"16618",156,1609,894.786507934161
"16619",156,1609,856.280350015053
"16620",239,2612,414.364964845484
"16621",233,2337,1350.66867099012
"16622",156,1609,262.355151813205
"16623",156,1609,677.259349004471
"16624",53,926,445.455158496888
"16625",156,1609,677.971014434719
"16626",156,1609,1084.03519417517
"16627",156,1609,633.500997923842
"16628",156,1609,1349.97860025935
"16629",156,1609,954.950018854597
"16630",156,1609,984.967071926659
"16631",156,1609,990.147538205863
"16632",156,1609,825.442278050238
"16633",156,1609,962.03486669024
"16634",156,1609,1167.46969012733
"16635",156,1609,892.247790848632
"16636",156,1609,345.740081027621
"16637",156,1609,1228.45854553922
"16638",233,2337,324.855985283463
"16639",233,2337,467.810519118343
"16640",233,2337,391.981011838831
"16641",233,2337,316.081524484015
"16642",233,2337,669.435192583417
"16643",156,1609,514.751478177182
"16644",233,2337,547.108938831848
"16645",156,1609,1151.50024373443
"16646",156,1609,294.409741179357
"16647",156,1609,1523.05398498568
"16648",156,1609,548.82418761464
"16649",156,1609,341.519707368747
"16650",71,773,581.758510036935
"16651",156,1609,515.78122559335
"16652",156,1609,1123.84168751421
"16653",156,1609,1019.96950275737
"16654",156,1609,467.105741918
"16655",156,1609,1214.435088067
"16656",156,1609,854.33698019233
"16657",156,1609,1478.54418043243
"16658",156,1609,951.68447218319
"16659",233,2337,247.768211907815
"16660",233,2337,1472.98409406159
"16661",156,1609,601.404830925773
"16662",156,1609,474.827514644279
"16663",156,1609,474.827514644279
"16664",156,1609,474.827514644279
"16665",156,1609,947.461331209114
"16666",156,1609,196.905378510839
"16667",156,1609,1243.69088385555
"16668",156,1609,721.549430400728
"16669",156,1609,588.266900859907
"16670",156,1609,709.592187465924
"16671",156,1609,1207.42320451466
"16672",156,1609,392.82321248613
"16673",156,1609,523.617254601505
"16674",156,1609,856.280350015053
"16675",156,1609,1245.13321928277
"16676",156,1609,262.355151813205
"16677",156,1609,281.91940902496
"16678",156,1609,327.487949619226
"16679",233,2337,948.418919807991
"16680",233,2337,996.900139519376
"16681",156,1609,200.273194510844
"16682",156,1609,1283.45407481818
"16683",239,2612,786.201641067379
"16684",156,1609,855.240683872767
"16685",156,1609,272.970832448248
"16686",156,1609,203.438170157355
"16687",156,1609,1005.62042350724
"16688",156,1609,1489.78796063772
"16689",156,1609,1140.28072762699
"16690",156,1609,1112.15677703853
"16691",156,1609,1375.4828269592
"16692",156,1609,791.686691427319
"16693",105,1440,402.088999660978
"16694",101,1202,1041.1042174944
"16695",156,1609,1270.76101129885
"16696",233,2337,1353.25904467821
"16697",233,2337,827.941324142204
"16698",233,2337,1212.23335672017
"16699",88,1055,141.500129640287
"16700",156,1609,1374.05328253647
"16701",156,1609,273.379736366453
"16702",156,1609,171.393497991245
"16703",156,1609,1302.59997480731
"16704",156,1609,1400.64391920453
"16705",156,1609,1063.77455292623
"16706",156,1609,814.120721759365
"16707",156,1609,1319.30787159388
"16708",156,1609,1200.17268331778
"16709",233,2337,1073.5140627774
"16710",233,2337,766.58611757071
"16711",156,1609,1132.86989386609
"16712",156,1609,979.426641510969
"16713",156,1609,1387.67518398788
"16714",156,1609,1167.46969012733
"16715",156,1609,807.97099760204
"16716",233,2337,1454.76892368058
"16717",156,1609,442.675350712177
"16718",156,1609,1063.77455292623
"16719",156,1609,808.50410377872
"16720",156,1609,606.317492479249
"16721",156,1609,606.317492479249
"16722",156,1609,606.317492479249
"16723",156,1609,606.317492479249
"16724",156,1609,606.317492479249
"16725",156,1609,162.242501430472
"16726",156,1609,1374.05328253647
"16727",233,2337,330.261011840147
"16728",156,1609,1140.28072762699
"16729",233,2337,611.435596938149
"16730",233,2337,415.620974398729
"16731",233,2337,611.435596938149
"16732",156,1609,912.43123009187
"16733",105,1440,538.473195987436
"16734",233,2337,1636.0454844461
"16735",105,1440,538.473195987436
"16736",239,2612,608.297442159536
"16737",101,1202,579.524427634267
"16738",156,1609,355.560108181255
"16739",156,1609,520.211790110766
"16740",156,1609,1354.33096077276
"16741",156,1609,1166.57288083345
"16742",105,1440,538.473195987436
"16743",105,1440,538.473195987436
"16744",156,1609,1179.59028177701
"16745",233,2337,606.029910570048
"16746",156,1609,614.958938989363
"16747",156,1609,1243.69088385555
"16748",88,1055,573.722848557835
"16749",233,2337,725.184297926212
"16750",156,1609,636.96416819993
"16751",156,1609,1452.99613954603
"16752",233,2337,1092.69670139164
"16753",239,2612,340.139056392145
"16754",156,1609,835.170434265803
"16755",156,1609,1335.61025017181
"16756",156,1609,743.173180167096
"16757",156,1609,550.08435911969
"16758",156,1609,937.604279833505
"16759",156,1609,605.589583896824
"16760",156,1609,1000.72267425722
"16761",156,1609,918.175735828692
"16762",64,1433,573.835644270923
"16763",233,2337,1423.77340645906
"16764",273,2652,998.285200385565
"16765",273,2652,1109.02604815186
"16766",273,2652,345.302546534943
"16767",273,2652,891.337424832705
"16768",273,2652,845.69983258401
"16769",233,2337,1423.77340645906
"16770",156,1609,1207.42320451466
"16771",64,1433,684.625847773442
"16772",156,1609,807.97099760204
"16773",21,1094,248.917895993831
"16774",156,1609,304.627265013134
"16775",156,1609,304.627265013134
"16776",156,1609,746.943018915236
"16777",156,1609,304.627265013134
"16778",21,1094,55.8208578554702
"16779",88,1055,303.806484562425
"16780",156,1609,292.724998158337
"16781",156,1609,1040.29324529506
"16782",156,1609,1225.84655718106
"16783",57,985,490.094723073824
"16784",239,2612,580.885180714895
"16785",53,926,572.356643241204
"16786",105,1440,325.624036737658
"16787",156,1609,1230.45811200896
"16788",233,2337,504.355411025519
"16789",156,1609,571.800338541938
"16790",233,2337,285.091044732912
"16791",233,2337,595.231853416666
"16792",53,926,598.147871056355
"16793",156,1609,626.423535033124
"16794",105,1440,442.1184801404
"16795",92,875,262.182162145285
"16796",233,2337,843.131965042058
"16797",233,2337,638.153313470927
"16798",273,2652,681.344346324046
"16799",239,2612,337.86168830862
"16800",239,2612,818.646672033026
"16801",156,1609,1127.08481653179
"16802",156,1609,234.036279298183
"16803",156,1609,1278.44374880998
"16804",156,1609,754.363743640167
"16805",156,1609,1571.07634358884
"16806",156,1609,1076.02291278752
"16807",156,1609,352.547671186063
"16808",156,1609,754.363743640167
"16809",156,1609,1019.96950275737
"16810",156,1609,1335.61025017181
"16811",156,1609,951.581332005087
"16812",156,1609,394.860362745043
"16813",156,1609,236.255065977009
"16814",88,1055,506.075653059436
"16815",156,1609,1059.29854669093
"16816",156,1609,123.762408516345
"16817",156,1609,339.18725271238
"16818",21,1094,205.123614799098
"16819",156,1609,1657.05406258458
"16820",21,1094,429.177345525943
"16821",156,1609,1346.81717383089
"16822",105,1440,700.771388060472
"16823",233,2337,678.850194591727
"16824",156,1609,1329.76664312881
"16825",156,1609,1067.54439855467
"16826",156,1609,1176.84761953372
"16827",64,1433,320.564935076345
"16828",233,2337,827.941324142204
"16829",156,1609,899.564963553912
"16830",156,1609,1132.43953458226
"16831",156,1609,814.120721759365
"16832",156,1609,1325.89107567434
"16833",156,1609,1057.61735425452
"16834",156,1609,1302.59997480731
"16835",156,1609,51.8023444772274
"16836",156,1609,1054.9437775858
"16837",156,1609,1400.64391920453
"16838",156,1609,200.570791176697
"16839",156,1609,1255.60909713505
"16840",156,1609,931.862924753598
"16841",156,1609,1363.04562449443
"16842",156,1609,568.967675183643
"16843",57,985,591.871261717803
"16844",21,1094,314.139350303153
"16845",53,926,247.83432688863
"16846",233,2337,1532.76973886895
"16847",233,2337,521.60144996769
"16848",156,1609,268.141973736252
"16849",239,2612,956.321499394693
"16850",88,1055,235.61951547925
"16851",156,1609,521.097522634017
"16852",156,1609,954.916236654728
"16853",156,1609,771.891251900637
"16854",88,1055,948.271816050106
"16855",156,1609,657.673551687922
"16856",105,1440,854.033312676749
"16857",105,1440,859.852105002552
"16858",88,1055,334.611989969704
"16859",156,1609,709.498217520549
"16860",156,1609,1142.75190332713
"16861",88,1055,590.677420010608
