"","Robos_vivienda","Robos_personas"
"18826",273,2652
"18827",273,2652
"18828",71,773
"18829",92,875
"18830",156,1609
"18831",156,1609
"18832",156,1609
"18833",156,1609
"18834",156,1609
"18835",156,1609
"18836",156,1609
"18837",156,1609
"18838",156,1609
"18839",8,201
"18840",53,926
"18841",88,1055
"18842",88,1055
"18843",239,2612
"18844",105,1440
"18845",105,1440
"18846",105,1440
"18847",239,2612
"18848",105,1440
"18849",105,1440
"18850",105,1440
"18851",156,1609
"18852",156,1609
"18853",156,1609
"18854",88,1055
"18855",233,2337
"18856",233,2337
"18857",233,2337
"18858",233,2337
"18859",156,1609
"18860",156,1609
"18861",156,1609
"18862",156,1609
"18863",156,1609
"18864",53,926
"18865",88,1055
"18866",233,2337
"18867",233,2337
"18868",233,2337
"18869",273,2652
"18870",156,1609
"18871",156,1609
"18872",156,1609
"18873",156,1609
"18874",156,1609
"18875",156,1609
"18876",156,1609
"18877",156,1609
"18878",233,2337
"18879",156,1609
"18880",156,1609
"18881",156,1609
"18882",233,2337
"18883",156,1609
"18884",156,1609
"18885",156,1609
"18886",156,1609
"18887",156,1609
"18888",233,2337
"18889",156,1609
"18890",156,1609
"18891",156,1609
"18892",156,1609
"18893",101,1202
"18894",233,2337
"18895",233,2337
"18896",233,2337
"18897",233,2337
"18898",239,2612
"18899",156,1609
"18900",156,1609
"18901",156,1609
"18902",156,1609
"18903",105,1440
"18904",233,2337
"18905",156,1609
"18906",156,1609
"18907",156,1609
"18908",156,1609
"18909",156,1609
"18910",101,1202
"18911",53,926
"18912",156,1609
"18913",156,1609
"18914",156,1609
"18915",156,1609
"18916",156,1609
"18917",21,1094
"18918",273,2652
"18919",156,1609
"18920",156,1609
"18921",156,1609
"18922",156,1609
"18923",156,1609
"18924",156,1609
"18925",156,1609
"18926",156,1609
"18927",156,1609
"18928",156,1609
"18929",156,1609
"18930",156,1609
"18931",156,1609
"18932",156,1609
"18933",239,2612
"18934",156,1609
"18935",156,1609
"18936",156,1609
"18937",156,1609
"18938",156,1609
"18939",21,1094
"18940",156,1609
"18941",105,1440
"18942",156,1609
"18943",156,1609
"18944",156,1609
"18945",156,1609
"18946",156,1609
"18947",156,1609
"18948",156,1609
"18949",156,1609
"18950",156,1609
"18951",156,1609
"18952",88,1055
"18953",156,1609
"18954",156,1609
"18955",156,1609
"18956",105,1440
"18957",53,926
"18958",156,1609
"18959",156,1609
"18960",156,1609
"18961",156,1609
"18962",156,1609
"18963",233,2337
"18964",233,2337
"18965",88,1055
"18966",233,2337
"18967",156,1609
"18968",156,1609
"18969",156,1609
"18970",239,2612
"18971",233,2337
"18972",156,1609
"18973",8,201
"18974",101,1202
"18975",156,1609
"18976",156,1609
"18977",21,1094
"18978",156,1609
"18979",156,1609
"18980",156,1609
"18981",156,1609
"18982",156,1609
"18983",156,1609
"18984",156,1609
"18985",156,1609
"18986",156,1609
"18987",156,1609
"18988",156,1609
"18989",156,1609
"18990",156,1609
"18991",156,1609
"18992",156,1609
"18993",156,1609
"18994",233,2337
"18995",156,1609
"18996",233,2337
"18997",156,1609
"18998",156,1609
"18999",156,1609
"19000",233,2337
"19001",156,1609
"19002",156,1609
"19003",156,1609
"19004",233,2337
"19005",156,1609
"19006",233,2337
"19007",233,2337
"19008",156,1609
"19009",156,1609
"19010",156,1609
"19011",156,1609
"19012",105,1440
"19013",57,985
"19014",156,1609
"19015",156,1609
"19016",239,2612
"19017",156,1609
"19018",156,1609
"19019",156,1609
"19020",156,1609
"19021",156,1609
"19022",156,1609
"19023",88,1055
"19024",156,1609
"19025",156,1609
"19026",156,1609
"19027",156,1609
"19028",156,1609
"19029",156,1609
"19030",156,1609
"19031",156,1609
"19032",156,1609
"19033",156,1609
"19034",156,1609
"19035",156,1609
"19036",156,1609
"19037",156,1609
"19038",156,1609
"19039",21,1094
"19040",239,2612
"19041",239,2612
"19042",105,1440
"19043",239,2612
"19044",239,2612
"19045",233,2337
"19046",233,2337
"19047",233,2337
"19048",233,2337
"19049",233,2337
"19050",233,2337
"19051",156,1609
"19052",156,1609
"19053",105,1440
"19054",156,1609
"19055",156,1609
"19056",156,1609
"19057",156,1609
"19058",156,1609
"19059",156,1609
"19060",156,1609
"19061",156,1609
"19062",156,1609
"19063",156,1609
"19064",156,1609
"19065",156,1609
"19066",156,1609
"19067",156,1609
"19068",156,1609
"19069",156,1609
"19070",156,1609
"19071",156,1609
"19072",156,1609
"19073",156,1609
"19074",156,1609
"19075",156,1609
"19076",21,1094
"19077",101,1202
"19078",88,1055
"19079",53,926
"19080",233,2337
"19081",233,2337
"19082",233,2337
"19083",233,2337
"19084",233,2337
"19085",273,2652
"19086",156,1609
"19087",88,1055
"19088",156,1609
"19089",233,2337
"19090",156,1609
"19091",233,2337
"19092",156,1609
"19093",156,1609
"19094",233,2337
"19095",156,1609
"19096",156,1609
"19097",156,1609
"19098",156,1609
"19099",156,1609
"19100",156,1609
"19101",156,1609
"19102",156,1609
"19103",156,1609
"19104",233,2337
"19105",233,2337
"19106",156,1609
"19107",233,2337
"19108",156,1609
"19109",101,1202
"19110",233,2337
"19111",233,2337
"19112",239,2612
"19113",156,1609
"19114",156,1609
"19115",156,1609
"19116",156,1609
"19117",156,1609
"19118",156,1609
"19119",105,1440
"19120",88,1055
"19121",105,1440
"19122",156,1609
"19123",156,1609
"19124",105,1440
"19125",88,1055
"19126",156,1609
"19127",156,1609
"19128",156,1609
"19129",233,2337
"19130",233,2337
"19131",156,1609
"19132",105,1440
"19133",233,2337
"19134",156,1609
"19135",101,1202
"19136",88,1055
"19137",156,1609
"19138",88,1055
"19139",88,1055
"19140",101,1202
"19141",101,1202
"19142",156,1609
"19143",156,1609
"19144",156,1609
"19145",156,1609
"19146",156,1609
"19147",156,1609
"19148",156,1609
"19149",88,1055
"19150",156,1609
"19151",156,1609
"19152",156,1609
"19153",105,1440
"19154",156,1609
"19155",156,1609
"19156",239,2612
"19157",239,2612
"19158",88,1055
"19159",156,1609
"19160",156,1609
"19161",88,1055
"19162",239,2612
"19163",273,2652
"19164",273,2652
"19165",273,2652
"19166",273,2652
"19167",273,2652
"19168",156,1609
"19169",156,1609
"19170",156,1609
"19171",156,1609
"19172",156,1609
"19173",156,1609
"19174",156,1609
"19175",156,1609
"19176",156,1609
"19177",156,1609
"19178",156,1609
"19179",156,1609
"19180",156,1609
"19181",156,1609
"19182",21,1094
"19183",21,1094
"19184",64,1433
"19185",156,1609
"19186",156,1609
"19187",156,1609
"19188",156,1609
"19189",156,1609
"19190",156,1609
"19191",156,1609
"19192",156,1609
"19193",156,1609
"19194",156,1609
"19195",156,1609
"19196",156,1609
"19197",156,1609
"19198",156,1609
"19199",88,1055
"19200",53,926
"19201",88,1055
"19202",53,926
"19203",105,1440
"19204",233,2337
"19205",156,1609
"19206",156,1609
"19207",156,1609
"19208",156,1609
"19209",156,1609
"19210",156,1609
"19211",156,1609
"19212",88,1055
"19213",156,1609
"19214",156,1609
"19215",159,1380
"19216",88,1055
"19217",156,1609
"19218",239,2612
"19219",156,1609
"19220",156,1609
"19221",156,1609
"19222",156,1609
"19223",156,1609
"19224",156,1609
"19225",156,1609
"19226",156,1609
"19227",156,1609
"19228",156,1609
"19229",156,1609
"19230",53,926
"19231",156,1609
"19232",156,1609
"19233",233,2337
"19234",156,1609
"19235",156,1609
"19236",156,1609
"19237",156,1609
"19238",156,1609
"19239",156,1609
"19240",156,1609
"19241",156,1609
"19242",53,926
"19243",156,1609
"19244",156,1609
"19245",233,2337
"19246",156,1609
"19247",156,1609
"19248",156,1609
"19249",156,1609
"19250",53,926
"19251",156,1609
"19252",273,2652
"19253",53,926
"19254",156,1609
"19255",156,1609
"19256",156,1609
"19257",239,2612
"19258",105,1440
"19259",156,1609
"19260",273,2652
"19261",105,1440
"19262",105,1440
"19263",156,1609
"19264",239,2612
"19265",53,926
"19266",156,1609
"19267",239,2612
"19268",156,1609
"19269",156,1609
"19270",21,1094
"19271",88,1055
"19272",273,2652
"19273",156,1609
"19274",239,2612
"19275",233,2337
"19276",101,1202
"19277",239,2612
"19278",156,1609
"19279",156,1609
"19280",156,1609
"19281",156,1609
"19282",105,1440
"19283",105,1440
"19284",156,1609
"19285",105,1440
"19286",105,1440
"19287",88,1055
"19288",53,926
"19289",156,1609
"19290",156,1609
"19291",156,1609
"19292",21,1094
"19293",156,1609
"19294",156,1609
"19295",233,2337
"19296",233,2337
"19297",233,2337
"19298",156,1609
"19299",156,1609
"19300",156,1609
"19301",156,1609
"19302",156,1609
"19303",88,1055
"19304",156,1609
"19305",88,1055
"19306",53,926
"19307",156,1609
"19308",53,926
"19309",233,2337
"19310",21,1094
"19311",21,1094
"19312",64,1433
"19313",156,1609
"19314",156,1609
"19315",156,1609
"19316",156,1609
"19317",21,1094
"19318",156,1609
"19319",64,1433
"19320",64,1433
"19321",105,1440
"19322",21,1094
"19323",156,1609
"19324",156,1609
"19325",21,1094
"19326",21,1094
"19327",64,1433
"19328",156,1609
"19329",156,1609
"19330",156,1609
"19331",156,1609
"19332",156,1609
"19333",233,2337
"19334",156,1609
"19335",105,1440
"19336",21,1094
"19337",21,1094
"19338",21,1094
"19339",105,1440
"19340",156,1609
"19341",105,1440
"19342",156,1609
"19343",233,2337
"19344",156,1609
"19345",233,2337
"19346",88,1055
"19347",156,1609
"19348",156,1609
"19349",156,1609
"19350",156,1609
"19351",156,1609
"19352",156,1609
"19353",156,1609
"19354",156,1609
"19355",101,1202
"19356",88,1055
"19357",239,2612
"19358",105,1440
"19359",105,1440
"19360",233,2337
"19361",156,1609
"19362",156,1609
"19363",156,1609
"19364",156,1609
"19365",156,1609
"19366",156,1609
"19367",156,1609
"19368",156,1609
"19369",156,1609
"19370",156,1609
"19371",92,875
"19372",233,2337
"19373",233,2337
"19374",156,1609
"19375",156,1609
"19376",156,1609
"19377",156,1609
"19378",156,1609
"19379",92,875
"19380",273,2652
"19381",156,1609
"19382",88,1055
"19383",273,2652
"19384",273,2652
"19385",273,2652
"19386",273,2652
"19387",156,1609
"19388",156,1609
"19389",156,1609
"19390",64,1433
"19391",64,1433
"19392",64,1433
"19393",105,1440
"19394",105,1440
"19395",105,1440
"19396",156,1609
"19397",156,1609
"19398",273,2652
"19399",156,1609
"19400",156,1609
"19401",156,1609
"19402",156,1609
"19403",156,1609
"19404",156,1609
"19405",156,1609
"19406",156,1609
"19407",156,1609
"19408",156,1609
"19409",156,1609
"19410",156,1609
"19411",156,1609
"19412",156,1609
"19413",156,1609
"19414",156,1609
"19415",156,1609
"19416",156,1609
"19417",21,1094
"19418",21,1094
"19419",88,1055
"19420",88,1055
"19421",53,926
"19422",105,1440
"19423",233,2337
"19424",233,2337
"19425",233,2337
"19426",233,2337
"19427",233,2337
"19428",233,2337
"19429",233,2337
"19430",41,543
"19431",71,773
"19432",92,875
"19433",41,543
"19434",41,543
"19435",71,773
"19436",71,773
"19437",156,1609
"19438",156,1609
"19439",156,1609
"19440",156,1609
"19441",156,1609
"19442",156,1609
"19443",156,1609
"19444",156,1609
"19445",156,1609
"19446",156,1609
"19447",156,1609
"19448",156,1609
"19449",156,1609
"19450",21,1094
"19451",21,1094
"19452",101,1202
"19453",53,926
"19454",53,926
"19455",53,926
"19456",88,1055
"19457",88,1055
"19458",53,926
"19459",239,2612
"19460",105,1440
"19461",105,1440
"19462",105,1440
"19463",105,1440
"19464",105,1440
"19465",233,2337
"19466",233,2337
"19467",233,2337
"19468",233,2337
"19469",273,2652
"19470",273,2652
"19471",273,2652
"19472",156,1609
"19473",156,1609
"19474",156,1609
"19475",156,1609
"19476",156,1609
"19477",156,1609
"19478",101,1202
"19479",53,926
"19480",233,2337
"19481",233,2337
"19482",156,1609
"19483",156,1609
"19484",156,1609
"19485",156,1609
"19486",156,1609
"19487",156,1609
"19488",156,1609
"19489",156,1609
"19490",156,1609
"19491",156,1609
"19492",156,1609
"19493",156,1609
"19494",156,1609
"19495",156,1609
"19496",156,1609
"19497",156,1609
"19498",156,1609
"19499",156,1609
"19500",156,1609
"19501",156,1609
"19502",156,1609
"19503",156,1609
"19504",53,926
"19505",53,926
"19506",88,1055
"19507",105,1440
"19508",239,2612
"19509",233,2337
"19510",233,2337
"19511",233,2337
"19512",273,2652
"19513",21,1094
"19514",57,985
"19515",156,1609
"19516",156,1609
"19517",233,2337
"19518",156,1609
"19519",156,1609
"19520",156,1609
"19521",105,1440
"19522",156,1609
"19523",233,2337
"19524",156,1609
"19525",156,1609
"19526",233,2337
"19527",88,1055
"19528",156,1609
"19529",156,1609
"19530",233,2337
"19531",156,1609
"19532",156,1609
"19533",156,1609
"19534",156,1609
"19535",156,1609
"19536",233,2337
"19537",239,2612
"19538",233,2337
"19539",156,1609
"19540",156,1609
"19541",156,1609
"19542",88,1055
"19543",156,1609
"19544",156,1609
"19545",156,1609
"19546",239,2612
"19547",88,1055
"19548",105,1440
"19549",233,2337
"19550",233,2337
"19551",233,2337
"19552",156,1609
"19553",156,1609
"19554",239,2612
"19555",53,926
"19556",156,1609
"19557",233,2337
"19558",156,1609
"19559",233,2337
"19560",233,2337
"19561",156,1609
"19562",156,1609
"19563",156,1609
"19564",156,1609
"19565",233,2337
"19566",156,1609
"19567",156,1609
"19568",156,1609
"19569",156,1609
"19570",156,1609
"19571",156,1609
"19572",53,926
"19573",239,2612
"19574",233,2337
"19575",233,2337
"19576",233,2337
"19577",233,2337
"19578",233,2337
"19579",21,1094
"19580",57,985
"19581",156,1609
"19582",156,1609
"19583",156,1609
"19584",41,543
"19585",156,1609
"19586",156,1609
"19587",156,1609
"19588",156,1609
"19589",156,1609
"19590",156,1609
"19591",156,1609
"19592",156,1609
"19593",156,1609
"19594",156,1609
"19595",156,1609
"19596",156,1609
"19597",156,1609
"19598",156,1609
"19599",156,1609
"19600",156,1609
"19601",156,1609
"19602",156,1609
"19603",156,1609
"19604",156,1609
"19605",156,1609
"19606",156,1609
"19607",156,1609
"19608",156,1609
"19609",156,1609
"19610",156,1609
"19611",156,1609
"19612",156,1609
"19613",156,1609
"19614",156,1609
"19615",156,1609
"19616",156,1609
"19617",156,1609
"19618",156,1609
"19619",156,1609
"19620",156,1609
"19621",156,1609
"19622",156,1609
"19623",156,1609
"19624",156,1609
"19625",156,1609
"19626",156,1609
"19627",156,1609
"19628",156,1609
"19629",156,1609
"19630",156,1609
"19631",156,1609
"19632",156,1609
"19633",156,1609
"19634",156,1609
"19635",156,1609
"19636",156,1609
"19637",156,1609
"19638",156,1609
"19639",156,1609
"19640",156,1609
"19641",156,1609
"19642",156,1609
"19643",156,1609
"19644",156,1609
"19645",156,1609
"19646",156,1609
"19647",156,1609
"19648",156,1609
"19649",156,1609
"19650",156,1609
"19651",156,1609
"19652",156,1609
"19653",156,1609
"19654",156,1609
"19655",156,1609
"19656",156,1609
"19657",156,1609
"19658",156,1609
"19659",156,1609
"19660",156,1609
"19661",156,1609
"19662",156,1609
"19663",156,1609
"19664",156,1609
"19665",156,1609
"19666",156,1609
"19667",156,1609
"19668",156,1609
"19669",156,1609
"19670",156,1609
"19671",156,1609
"19672",156,1609
"19673",156,1609
"19674",156,1609
"19675",156,1609
"19676",156,1609
"19677",156,1609
"19678",156,1609
"19679",156,1609
"19680",156,1609
"19681",156,1609
"19682",156,1609
"19683",156,1609
"19684",156,1609
"19685",156,1609
"19686",156,1609
"19687",156,1609
"19688",156,1609
"19689",156,1609
"19690",156,1609
"19691",156,1609
"19692",156,1609
"19693",21,1094
"19694",101,1202
"19695",21,1094
"19696",88,1055
"19697",53,926
"19698",53,926
"19699",88,1055
"19700",88,1055
"19701",53,926
"19702",88,1055
"19703",88,1055
"19704",88,1055
"19705",239,2612
"19706",105,1440
"19707",105,1440
"19708",105,1440
"19709",105,1440
"19710",239,2612
"19711",105,1440
"19712",105,1440
"19713",105,1440
"19714",88,1055
"19715",239,2612
"19716",239,2612
"19717",239,2612
"19718",239,2612
"19719",239,2612
"19720",105,1440
"19721",239,2612
"19722",233,2337
"19723",233,2337
"19724",233,2337
"19725",233,2337
"19726",233,2337
"19727",233,2337
"19728",233,2337
"19729",233,2337
"19730",233,2337
"19731",233,2337
"19732",233,2337
"19733",233,2337
"19734",233,2337
"19735",233,2337
"19736",233,2337
"19737",233,2337
"19738",233,2337
"19739",233,2337
"19740",233,2337
"19741",233,2337
"19742",273,2652
"19743",273,2652
"19744",273,2652
"19745",273,2652
"19746",156,1609
"19747",233,2337
"19748",156,1609
"19749",233,2337
"19750",156,1609
"19751",156,1609
"19752",156,1609
"19753",156,1609
"19754",239,2612
"19755",156,1609
"19756",156,1609
"19757",21,1094
"19758",156,1609
"19759",57,985
"19760",105,1440
"19761",156,1609
"19762",273,2652
"19763",156,1609
"19764",156,1609
"19765",156,1609
"19766",64,1433
"19767",21,1094
"19768",8,201
"19769",156,1609
"19770",156,1609
"19771",156,1609
"19772",233,2337
"19773",239,2612
"19774",239,2612
"19775",239,2612
"19776",239,2612
"19777",239,2612
"19778",239,2612
"19779",239,2612
"19780",239,2612
"19781",239,2612
"19782",239,2612
"19783",239,2612
"19784",239,2612
"19785",21,1094
"19786",156,1609
"19787",156,1609
"19788",156,1609
"19789",156,1609
"19790",156,1609
"19791",156,1609
"19792",105,1440
"19793",105,1440
"19794",88,1055
"19795",88,1055
"19796",101,1202
"19797",101,1202
"19798",53,926
"19799",53,926
"19800",53,926
"19801",53,926
"19802",92,875
"19803",92,875
"19804",92,875
"19805",273,2652
"19806",273,2652
"19807",156,1609
"19808",156,1609
"19809",64,1433
"19810",105,1440
"19811",233,2337
"19812",233,2337
"19813",233,2337
"19814",156,1609
"19815",156,1609
"19816",156,1609
"19817",156,1609
"19818",105,1440
"19819",233,2337
"19820",233,2337
"19821",233,2337
"19822",273,2652
"19823",156,1609
"19824",156,1609
"19825",156,1609
"19826",156,1609
"19827",156,1609
"19828",156,1609
"19829",156,1609
"19830",156,1609
"19831",156,1609
"19832",156,1609
"19833",156,1609
"19834",156,1609
"19835",156,1609
"19836",156,1609
"19837",156,1609
"19838",156,1609
"19839",156,1609
"19840",156,1609
"19841",156,1609
"19842",156,1609
"19843",156,1609
"19844",156,1609
"19845",156,1609
"19846",156,1609
"19847",156,1609
"19848",156,1609
"19849",8,201
"19850",57,985
"19851",21,1094
"19852",21,1094
"19853",53,926
"19854",88,1055
"19855",53,926
"19856",239,2612
"19857",88,1055
"19858",233,2337
"19859",233,2337
"19860",233,2337
"19861",273,2652
"19862",273,2652
"19863",273,2652
"19864",273,2652
"19865",273,2652
"19866",273,2652
"19867",273,2652
"19868",156,1609
"19869",156,1609
"19870",156,1609
"19871",156,1609
"19872",156,1609
"19873",156,1609
"19874",156,1609
"19875",156,1609
"19876",105,1440
"19877",239,2612
"19878",156,1609
"19879",21,1094
"19880",239,2612
"19881",88,1055
"19882",88,1055
"19883",156,1609
"19884",53,926
"19885",156,1609
"19886",156,1609
"19887",156,1609
"19888",156,1609
"19889",53,926
"19890",233,2337
"19891",156,1609
"19892",156,1609
"19893",233,2337
"19894",156,1609
"19895",156,1609
"19896",156,1609
"19897",156,1609
"19898",101,1202
"19899",156,1609
"19900",239,2612
"19901",239,2612
"19902",273,2652
"19903",239,2612
"19904",156,1609
"19905",233,2337
"19906",233,2337
"19907",156,1609
"19908",156,1609
"19909",88,1055
"19910",156,1609
"19911",156,1609
"19912",53,926
"19913",156,1609
"19914",156,1609
"19915",239,2612
"19916",156,1609
"19917",88,1055
"19918",239,2612
"19919",156,1609
"19920",156,1609
"19921",156,1609
"19922",88,1055
"19923",156,1609
"19924",156,1609
"19925",156,1609
"19926",53,926
"19927",156,1609
"19928",156,1609
"19929",105,1440
"19930",156,1609
"19931",156,1609
"19932",41,543
"19933",105,1440
"19934",88,1055
"19935",88,1055
"19936",156,1609
"19937",233,2337
"19938",105,1440
"19939",105,1440
"19940",233,2337
"19941",156,1609
"19942",239,2612
"19943",156,1609
"19944",88,1055
"19945",233,2337
"19946",105,1440
"19947",53,926
"19948",88,1055
"19949",156,1609
"19950",239,2612
"19951",233,2337
"19952",88,1055
"19953",105,1440
"19954",53,926
"19955",156,1609
"19956",88,1055
"19957",239,2612
"19958",239,2612
"19959",88,1055
"19960",239,2612
"19961",101,1202
"19962",64,1433
"19963",21,1094
"19964",156,1609
"19965",156,1609
"19966",156,1609
"19967",233,2337
"19968",105,1440
"19969",233,2337
"19970",156,1609
"19971",156,1609
"19972",156,1609
"19973",233,2337
"19974",156,1609
"19975",156,1609
"19976",156,1609
"19977",233,2337
"19978",233,2337
"19979",156,1609
"19980",156,1609
"19981",156,1609
"19982",156,1609
"19983",156,1609
"19984",156,1609
"19985",156,1609
"19986",105,1440
"19987",233,2337
"19988",156,1609
"19989",156,1609
"19990",156,1609
"19991",156,1609
"19992",156,1609
"19993",156,1609
"19994",156,1609
"19995",156,1609
"19996",105,1440
"19997",239,2612
"19998",233,2337
"19999",233,2337
"20000",233,2337
"20001",233,2337
"20002",233,2337
"20003",233,2337
"20004",53,926
"20005",53,926
"20006",53,926
"20007",233,2337
"20008",273,2652
"20009",156,1609
"20010",156,1609
"20011",156,1609
"20012",156,1609
"20013",156,1609
"20014",156,1609
"20015",156,1609
"20016",156,1609
"20017",156,1609
"20018",156,1609
"20019",156,1609
"20020",156,1609
"20021",156,1609
"20022",156,1609
"20023",156,1609
"20024",156,1609
"20025",156,1609
"20026",156,1609
"20027",156,1609
"20028",156,1609
"20029",156,1609
"20030",156,1609
"20031",156,1609
"20032",156,1609
"20033",156,1609
"20034",156,1609
"20035",156,1609
"20036",156,1609
"20037",156,1609
"20038",156,1609
"20039",156,1609
"20040",156,1609
"20041",156,1609
"20042",156,1609
"20043",156,1609
"20044",156,1609
"20045",156,1609
"20046",156,1609
"20047",21,1094
"20048",21,1094
"20049",88,1055
"20050",88,1055
"20051",88,1055
"20052",88,1055
"20053",88,1055
"20054",239,2612
"20055",105,1440
"20056",105,1440
"20057",239,2612
"20058",105,1440
"20059",105,1440
"20060",105,1440
"20061",105,1440
"20062",105,1440
"20063",105,1440
"20064",239,2612
"20065",239,2612
"20066",233,2337
"20067",233,2337
"20068",233,2337
"20069",233,2337
"20070",233,2337
"20071",233,2337
"20072",233,2337
"20073",233,2337
"20074",233,2337
"20075",233,2337
"20076",233,2337
"20077",233,2337
"20078",233,2337
"20079",233,2337
"20080",233,2337
"20081",233,2337
"20082",233,2337
"20083",233,2337
"20084",233,2337
"20085",233,2337
"20086",233,2337
"20087",233,2337
"20088",233,2337
"20089",233,2337
"20090",273,2652
"20091",273,2652
"20092",273,2652
"20093",41,543
"20094",156,1609
"20095",156,1609
"20096",156,1609
"20097",156,1609
"20098",156,1609
"20099",156,1609
"20100",156,1609
"20101",156,1609
"20102",156,1609
"20103",156,1609
"20104",156,1609
"20105",156,1609
"20106",156,1609
"20107",156,1609
"20108",156,1609
"20109",156,1609
"20110",156,1609
"20111",156,1609
"20112",156,1609
"20113",156,1609
"20114",156,1609
"20115",156,1609
"20116",156,1609
"20117",156,1609
"20118",156,1609
"20119",156,1609
"20120",156,1609
"20121",156,1609
"20122",156,1609
"20123",156,1609
"20124",156,1609
"20125",156,1609
"20126",156,1609
"20127",156,1609
"20128",156,1609
"20129",156,1609
"20130",156,1609
"20131",156,1609
"20132",21,1094
"20133",53,926
"20134",88,1055
"20135",239,2612
"20136",105,1440
"20137",105,1440
"20138",239,2612
"20139",105,1440
"20140",239,2612
"20141",233,2337
"20142",233,2337
"20143",233,2337
"20144",233,2337
"20145",233,2337
"20146",233,2337
"20147",233,2337
"20148",233,2337
"20149",233,2337
"20150",233,2337
"20151",233,2337
"20152",233,2337
"20153",233,2337
"20154",233,2337
"20155",233,2337
"20156",233,2337
"20157",233,2337
"20158",233,2337
"20159",233,2337
"20160",233,2337
"20161",233,2337
"20162",233,2337
"20163",233,2337
"20164",233,2337
"20165",233,2337
"20166",233,2337
"20167",233,2337
"20168",233,2337
"20169",273,2652
"20170",156,1609
"20171",156,1609
"20172",156,1609
"20173",156,1609
"20174",156,1609
"20175",156,1609
"20176",156,1609
"20177",156,1609
"20178",156,1609
"20179",156,1609
"20180",156,1609
"20181",156,1609
"20182",156,1609
"20183",156,1609
"20184",101,1202
"20185",57,985
"20186",88,1055
"20187",88,1055
"20188",53,926
"20189",53,926
"20190",53,926
"20191",105,1440
"20192",105,1440
"20193",233,2337
"20194",233,2337
"20195",233,2337
"20196",233,2337
"20197",233,2337
"20198",233,2337
"20199",233,2337
"20200",233,2337
"20201",233,2337
"20202",233,2337
"20203",233,2337
"20204",233,2337
"20205",233,2337
"20206",273,2652
"20207",156,1609
"20208",156,1609
"20209",156,1609
"20210",156,1609
"20211",156,1609
"20212",156,1609
"20213",156,1609
"20214",156,1609
"20215",53,926
"20216",53,926
"20217",233,2337
"20218",233,2337
"20219",233,2337
"20220",233,2337
"20221",233,2337
"20222",233,2337
"20223",233,2337
"20224",233,2337
"20225",233,2337
"20226",273,2652
"20227",239,2612
"20228",239,2612
"20229",233,2337
"20230",41,543
"20231",53,926
"20232",8,201
"20233",156,1609
"20234",156,1609
"20235",156,1609
"20236",239,2612
"20237",156,1609
"20238",156,1609
"20239",156,1609
"20240",156,1609
"20241",156,1609
"20242",156,1609
"20243",88,1055
"20244",233,2337
"20245",233,2337
"20246",233,2337
"20247",156,1609
"20248",156,1609
"20249",156,1609
"20250",156,1609
"20251",156,1609
"20252",233,2337
"20253",233,2337
"20254",156,1609
"20255",156,1609
"20256",156,1609
"20257",156,1609
"20258",156,1609
"20259",156,1609
"20260",156,1609
"20261",156,1609
"20262",156,1609
"20263",156,1609
"20264",156,1609
"20265",233,2337
"20266",233,2337
"20267",233,2337
"20268",156,1609
"20269",156,1609
"20270",156,1609
"20271",156,1609
"20272",156,1609
"20273",156,1609
"20274",156,1609
"20275",156,1609
"20276",156,1609
"20277",156,1609
"20278",156,1609
"20279",156,1609
"20280",156,1609
"20281",156,1609
"20282",156,1609
"20283",156,1609
"20284",156,1609
"20285",156,1609
"20286",156,1609
"20287",233,2337
"20288",239,2612
"20289",21,1094
"20290",156,1609
"20291",156,1609
"20292",156,1609
"20293",156,1609
"20294",156,1609
"20295",156,1609
"20296",156,1609
"20297",156,1609
"20298",156,1609
"20299",156,1609
"20300",156,1609
"20301",156,1609
"20302",156,1609
"20303",156,1609
"20304",156,1609
"20305",156,1609
"20306",156,1609
"20307",156,1609
"20308",156,1609
"20309",88,1055
"20310",88,1055
"20311",53,926
"20312",41,543
"20313",233,2337
"20314",156,1609
"20315",233,2337
"20316",156,1609
"20317",156,1609
"20318",156,1609
"20319",156,1609
"20320",156,1609
"20321",156,1609
"20322",156,1609
"20323",156,1609
"20324",156,1609
"20325",156,1609
"20326",156,1609
"20327",156,1609
"20328",156,1609
"20329",156,1609
"20330",156,1609
"20331",156,1609
"20332",156,1609
"20333",156,1609
"20334",156,1609
"20335",53,926
"20336",88,1055
"20337",53,926
"20338",53,926
"20339",239,2612
"20340",239,2612
"20341",239,2612
"20342",233,2337
"20343",233,2337
"20344",233,2337
"20345",233,2337
"20346",233,2337
"20347",233,2337
"20348",239,2612
"20349",101,1202
"20350",21,1094
"20351",156,1609
"20352",239,2612
"20353",156,1609
"20354",233,2337
"20355",156,1609
"20356",156,1609
"20357",156,1609
"20358",156,1609
"20359",233,2337
"20360",239,2612
"20361",156,1609
"20362",156,1609
"20363",156,1609
"20364",156,1609
"20365",233,2337
"20366",53,926
"20367",156,1609
"20368",156,1609
"20369",105,1440
"20370",156,1609
"20371",156,1609
"20372",273,2652
"20373",156,1609
"20374",21,1094
"20375",156,1609
"20376",239,2612
"20377",156,1609
"20378",156,1609
"20379",233,2337
"20380",156,1609
"20381",156,1609
"20382",156,1609
"20383",233,2337
"20384",156,1609
"20385",156,1609
"20386",156,1609
"20387",156,1609
